8815,4
30907,"07, 21, 26, 35"
22053,"04, 14, 22, 39"
1600,"04, 29"
1159,"02, 04, 29, 33"
4242,"01, 02, 19"
4597,"01, 02, 33"
8332,9
25283,"01, 07, 09, 17, 28"
1039,"07, 26, 39"
4933,"01, 09, 29"
20539,"04, 35"
1163,"02, 14, 19"
3194,"07, 09, 16, 26"
5844,"02, 04, 09, 16"
7550,"02, 04, 09, 16"
1527,"02, 04, 09, 16"
163,"02, 04, 09, 13, 33"
417,"01, 09, 17"
7496,2
28861,"04, 33"
6705,4
685,"07, 11, 26, 28, 29, 35"
1981,"22, 25, 29"
7377,"07, 26"
943,"07, 09, 17, 35"
599,"01, 02, 04, 17, 38, 39"
2702,"02, 10"
6119,"04, 16"
9479,"01, 29, 30"
16702,"02, 09, 16, 29, 33"
7157,"04, 29, 33"
5496,"01, 02, 18"
2809,"02, 04, 16"
12497,4
34213,35
18771,"01, 13, 18, 27, 30"
1570,"04, 11, 17, 26, 28"
9333,"04, 26"
12429,"01, 02, 29"
1495,"07, 29, 36"
7601,9
6492,"07, 09, 17, 31"
2367,"04, 08, 17, 28"
3810,"02, 04, 9"
2503,"02, 04, 33"
23605,1
3758,2
2234,"01, 04, 16, 19, 23, 29, 33"
10739,"01, 04, 05, 08, 23, 39"
21695,"01, 02, 04, 09, 16"
29419,"01, 02, 04, 09, 16"
14675,"01, 04, 19, 29"
8287,"01, 13, 19"
9202,"01, 08, 30, 38, 39"
23325,"01, 19"
27891,"01, 02, 09, 10"
4154,"01, 02, 04, 09, 19"
3075,"02, 13, 29"
10595,"26, 28"
14283,"01, 08, 29"
4991,"13, 35"
19151,"01, 08, 11, 26, 28, 37"
22249,"02, 16"
5772,"04, 08, 11, 26"
6452,"01, 19, 29"
3401,"02, 9"
6629,"04, 31, 35"
5070,"01, 19, 29"
348,"04, 09, 17, 35"
2142,"02, 04, 09, 39"
5238,2
2312,"01, 26, 29"
2252,"01, 06, 14, 39"
21041,"07, 21, 26, 35"
382,"04, 08, 26, 30, 35"
1537,"01, 02, 26, 29, 33"
1574,"02, 19, 29, 33"
27907,"04, 19"
13185,"01, 2"
3683,4
31566,4
32274,4
31534,4
9035,"02, 21"
13757,"07, 11, 26"
888,"01, 19, 20, 29, 36"
23399,"04, 35"
2740,"07, 37"
761,"02, 04, 33"
3535,4
4890,21
31911,"02, 09, 16"
19799,"04, 19, 23"
2237,"04, 22"
608,"02, 19, 29, 33"
1872,"02, 04, 09, 16, 26, 33"
677,"07, 26, 31"
12441,"01, 07, 19, 20, 29"
3864,"01, 13, 18, 33"
817,"04, 20, 26, 29"
8966,"02, 04, 16"
1900,"01, 04, 19, 29"
1458,"01, 02, 19, 29, 33, 36"
27387,"01, 29, 40"
1607,"07, 26, 39"
2535,"02, 04, 07, 09, 26, 29, 31"
5935,"02, 13"
374,"01, 04, 08, 26, 29"
32502,4
30143,"01, 04, 23, 29, 33"
2915,7
12685,"04, 09, 23"
707,"04, 7"
1677,"02, 07, 20, 29, 36"
7158,"04, 29, 33"
336,"09, 31"
2071,"07, 26, 31"
13935,"09, 16"
3969,"01, 02, 19, 29, 36"
3153,"01, 02, 29, 33"
30524,"14, 22, 39, 40"
32682,"14, 22, 39, 40"
3274,"01, 04, 33, 37"
13159,"04, 17, 28, 35"
2040,"17, 31"
13239,"01, 02, 29"
7981,"04, 16, 28, 35, 39"
20931,"04, 35"
7605,"02, 04, 09, 16, 17"
21679,"04, 08, 26, 33, 39"
12611,"09, 23, 27"
17345,8
9799,"01, 04, 16"
10849,21
15453,21
1816,"02, 04, 16, 19, 29, 33"
4801,"02, 09, 16"
2428,"02, 09, 16"
18063,"33, 37"
8949,16
22537,"05, 14, 39"
3778,"04, 22, 28, 31"
2534,"07, 09, 26, 29, 31"
1598,"02, 19, 29"
3114,"01, 02, 04, 16, 19, 29, 33, 38"
10319,"01, 02, 19, 29"
2064,"01, 19, 20, 29"
17651,17
2687,"04, 9"
5131,"19, 29"
7083,"02, 09, 13, 17"
4511,"02, 35"
4800,2
1083,"07, 35, 37"
31338,"01, 08, 11, 19, 26, 28, 29"
3546,"04, 24"
10207,"02, 04, 39"
576,"04, 09, 11, 17, 26, 33"
2277,"02, 04, 09, 17"
3875,"04, 17, 31"
4388,"01, 07, 19, 29, 33"
3147,7
20033,"04, 21, 35"
16331,"01, 03, 29"
33102,"04, 26, 28, 31, 35"
2063,"01, 19, 20, 29"
3444,"01, 29, 33, 36, 38"
18061,"33, 37"
5272,2
30196,"26, 28, 31"
5917,7
3691,"16, 31, 35"
2806,"02, 04, 9"
4085,"05, 14, 25"
7659,21
9737,"01, 19, 20, 24, 29"
1270,"01, 19, 20, 29"
5539,"01, 29"
5353,"04, 08, 28, 30"
2564,"04, 26, 28, 29, 35"
1221,"01, 04, 17, 28, 29, 31, 35, 38"
28205,"16, 17"
2572,"02, 09, 16"
9390,"01, 02, 19, 29"
1905,"09, 13, 17, 26, 31, 39"
4756,"07, 22, 25, 30"
359,"01, 28, 33, 37"
13137,"04, 8"
22049,"01, 21, 29"
32412,"04, 23"
7571,"07, 35"
3323,"01, 07, 29"
7547,"16, 35"
23831,4
5265,"01, 02, 4"
30291,"04, 22, 28, 33, 38"
2302,"19, 23, 29"
16690,"07, 35"
10547,"07, 08, 09, 11, 26"
215,"04, 26"
5845,"01, 04, 09, 16"
10924,"01, 02, 08, 9"
13153,21
3399,"01, 19, 29, 36"
1999,"02, 07, 19, 29, 33"
3755,"09, 16"
12337,"01, 07, 19, 20, 29"
14333,"02, 9"
31894,21
7279,"01, 29"
1624,"07, 26, 28"
9344,35
7626,"02, 09, 33"
6743,"04, 9"
4099,9
17010,21
1107,"01, 02, 06, 07, 14, 38"
14693,"04, 30, 35"
15219,"01, 10, 29"
17325,"09, 29"
5848,9
1333,"02, 04, 09, 16"
17147,"04, 28"
31561,"01, 07, 30"
28913,"04, 28, 35"
5956,"01, 04, 23, 26, 28, 33"
17813,40
22113,"04, 09, 28"
1918,"04, 09, 17, 23"
5466,"04, 09, 17"
34239,"04, 23"
2621,"07, 26, 31, 34"
13283,35
2267,"19, 22"
2168,"02, 04, 39"
988,"01, 04, 13, 20, 27"
2099,"02, 29, 39"
32684,"04, 28, 31, 34, 35"
10342,"01, 02, 07, 19, 29, 33"
8553,"01, 02, 04, 29"
33934,1
6919,"01, 07, 38"
3417,"04, 08, 17"
31128,"01, 02, 07, 09, 13, 39"
19973,"07, 37"
3131,37
3166,"01, 09, 14, 29"
6096,4
5337,"02, 09, 10, 33"
18669,4
3007,"21, 34"
769,"04, 08, 19, 29, 33"
21677,"01, 19, 26, 29, 36"
6970,"02, 19, 29"
2256,"01, 07, 19"
833,"01, 04, 19, 29, 33"
31530,"28, 29"
10528,"01, 02, 04, 33"
14889,"04, 08, 23, 28, 33"
21167,9
1361,29
10262,4
19367,"01, 02, 29"
30895,"22, 26, 28, 35"
28915,"04, 28, 35"
2601,"01, 19, 29, 33"
23697,"01, 4"
20971,"11, 21, 28, 31"
2303,"19, 23, 29"
18845,4
31223,"01, 10, 28, 29"
3201,"09, 16"
11859,"01, 02, 08, 9"
559,"07, 25, 29"
2698,"01, 07, 24, 30, 40"
1217,"04, 07, 26, 34"
22361,"02, 04, 17"
9403,"01, 02, 04, 09, 19, 29"
1048,"06, 14, 39"
4475,7
3905,2
4537,4
2464,"02, 04, 9"
6148,"04, 30, 35"
6682,"01, 08, 38, 39"
1295,"01, 02, 04, 26, 29, 38"
23583,"07, 13, 16, 31, 35"
14373,29
9166,"07, 31, 37"
3132,"02, 13"
4418,"04, 09, 35"
17020,"07, 21, 26, 28"
3202,"09, 16"
1753,4
2647,"09, 16"
5088,22
909,"02, 19, 29, 36"
1158,"02, 04, 33, 39"
8450,7
31630,"04, 07, 22, 24"
1851,"02, 04, 09, 19, 23"
1193,"04, 9"
1884,4
3285,"17, 28, 31"
9824,"09, 14"
2293,"01, 14, 29, 38"
3932,"01, 19, 29"
2046,"04, 09, 17, 26, 31"
3356,"09, 17, 28, 31"
5386,"01, 13, 18, 27"
4617,"07, 29"
33038,"04, 9"
2550,"04, 23"
5056,"04, 08, 28, 35"
21703,"01, 02, 04, 09, 16"
14935,"02, 04, 09, 16"
24935,"04, 28, 30, 35"
10013,"07, 13"
6251,"04, 35"
1662,"07, 29, 30, 36"
30246,"04, 29, 36"
19953,"17, 35"
27405,"07, 30, 35"
1734,"04, 07, 26, 28"
4667,"02, 04, 16, 33"
4070,4
13169,"02, 04, 09, 13"
69,"01, 09, 20, 29"
31967,"04, 9"
7816,"04, 29, 33"
8145,"01, 09, 14, 16, 33, 39"
21575,"19, 29"
1849,"01, 02, 09, 19"
5600,"02, 13, 16"
1428,"02, 04, 33"
3676,"01, 19, 29"
4113,"09, 17, 26, 31"
6277,"09, 13"
6130,4
3619,"04, 23, 26, 38"
2085,"02, 04, 09, 19, 33"
2052,"26, 37"
4459,"02, 04, 9"
3065,"01, 02, 04, 9"
30679,"01, 02, 08, 9"
24763,"04, 19, 23"
2153,9
8745,"06, 39"
15119,"01, 04, 08, 28"
28603,"04, 09, 39"
16415,"04, 19"
1903,"01, 08, 29"
8026,"01, 02, 33"
6397,"07, 35"
2631,"04, 09, 16, 29, 33, 37"
12361,"01, 3"
1460,"01, 02, 07, 19, 20, 29, 36"
20965,9
3011,"26, 28"
1346,"02, 05, 19, 22, 24, 25, 29, 40"
15607,"07, 13, 35"
32023,"01, 07, 19, 29"
8547,"04, 29, 33"
9121,"01, 29, 33"
825,"02, 07, 33"
3061,"02, 13, 19, 29"
15093,"02, 04, 9"
1262,"02, 19, 20, 29, 33, 36"
3482,"04, 28, 37"
3880,"19, 29, 33"
3884,"01, 04, 08, 9"
8743,"07, 20, 29, 35"
7079,"01, 14, 22, 39"
20907,2
31168,"01, 09, 16"
23309,"01, 08, 24"
5223,"04, 16"
8373,"02, 4"
1443,"01, 02, 29, 36"
32993,"04, 35"
1671,"01, 02, 29"
27629,"04, 22, 38"
3977,"04, 11, 28, 35"
30166,"04, 09, 28, 33, 39"
184,"01, 19, 29, 33, 36"
3704,"04, 16"
8194,"02, 09, 14, 17, 39"
31883,"03, 30, 35, 37"
32670,"01, 16"
31683,"04, 35"
7667,"04, 29, 33"
1314,"01, 29, 33"
3101,"01, 02, 03, 19, 29, 33, 37"
5292,"01, 02, 19, 20, 33"
5900,7
17785,4
1883,4
9014,"07, 26, 32, 39"
887,"01, 19, 20, 29, 36"
9990,"05, 7"
864,"19, 20, 29, 33, 36"
10802,"01, 4"
30842,"28, 31"
2233,"04, 16"
1867,"01, 02, 29, 33, 36"
10219,"04, 08, 26"
3913,"01, 06, 18, 33"
6303,"02, 4"
610,"04, 07, 08, 39"
3474,23
6674,"04, 22"
17777,"04, 08, 26, 33, 39"
1444,"02, 19, 29, 36"
16099,4
3472,4
51,"01, 07, 26, 31, 39"
10306,4
4521,"02, 29"
2008,"01, 04, 07, 18, 26, 35, 37"
4044,14
6075,4
6107,4
29998,4
9163,"07, 31, 37"
722,"04, 26"
8278,"01, 06, 14, 20, 22, 24, 39, 40"
5829,"01, 19, 29"
2127,"02, 19, 29, 33"
13955,"02, 04, 07, 22, 29"
21495,"04, 28, 33"
7718,9
28673,"22, 29, 33, 40"
661,"07, 11, 26, 28"
6413,"01, 04, 39"
7551,"01, 02, 19, 29"
13639,"13, 35"
910,"02, 04, 18"
12689,"19, 20, 29"
10028,"02, 04, 07, 09, 17, 19, 26, 31"
3660,"04, 09, 16, 17, 31"
2133,"07, 09, 35"
362,"07, 26"
363,"07, 26"
470,"04, 07, 26, 35"
10180,"06, 13, 26, 30, 39"
28853,"02, 09, 16"
2466,23
31914,28
4941,22
11773,"02, 04, 08, 09, 17, 30"
17068,"01, 21"
28085,5
3234,"01, 29, 30"
6462,"09, 39"
13863,"01, 07, 22, 29, 40"
1701,"04, 08, 26, 29, 30"
159,"02, 09, 14, 19, 25, 29, 33, 36, 39"
458,"04, 08, 17, 29, 30"
33689,21
14875,"01, 02, 07, 19, 29"
10666,"04, 29"
1865,"04, 23, 29"
133,"04, 08, 26, 28, 35"
647,"02, 06, 07, 09, 13, 26, 31, 39"
1057,"01, 04, 8"
15847,"01, 19"
24873,"09, 11, 26, 28"
5132,"04, 08, 28"
952,"04, 17"
1880,"01, 02, 22, 29, 30, 38"
7171,"06, 13, 39"
28385,"04, 23, 26, 28"
2100,"02, 06, 09, 29, 30"
33205,"01, 29, 36"
8079,"05, 29"
6331,"01, 04, 19, 20, 23, 29, 36"
4853,"04, 14, 39, 41"
32881,"01, 07, 33, 37"
4578,"01, 04, 19, 23, 29"
26443,"01, 02, 08, 33"
6731,"04, 16, 38"
2018,"14, 22"
6861,"05, 09, 29"
6693,"04, 16"
31319,"26, 28, 31"
12967,"01, 11, 26, 31"
4025,"02, 09, 16"
4563,2
2822,4
18881,"28, 39"
295,"02, 07, 19, 20, 29, 36"
29722,"04, 35"
8146,"01, 09, 14, 33, 39"
2697,"01, 29"
4737,"04, 23, 38"
258,"07, 14, 41"
10905,"13, 30, 35"
5013,"02, 07, 13"
3858,"02, 04, 7"
31804,"04, 30, 35"
8302,"08, 30"
2307,"01, 04, 08, 19"
7598,"22, 29, 40"
3571,"02, 3"
3881,"04, 17, 31"
2571,"02, 04, 16"
614,"17, 26"
34252,21
13563,35
13969,"04, 13, 30"
31750,"01, 02, 04, 09, 16"
11445,"04, 26, 29"
3361,"01, 19, 29"
9526,"01, 20, 29"
2024,"04, 13"
33056,"04, 26, 31"
9591,23
8548,"04, 29, 33"
33499,"07, 33, 37"
1868,"02, 07, 19, 26"
9389,"01, 02, 19, 29"
33024,"01, 19, 28, 29, 30, 36"
4385,"01, 19, 29"
4386,"01, 19, 29"
5168,"13, 27"
3838,"17, 28, 31"
7017,4
3278,"01, 04, 33, 37"
2260,"04, 08, 19, 29"
4023,"09, 16"
31156,"01, 07, 09, 17, 28"
9691,"01, 06, 09, 13, 27, 29, 39"
9792,"02, 16"
4049,"02, 04, 09, 16, 17, 38"
349,"07, 09, 17, 39"
31845,"01, 04, 08, 09, 11, 26, 28, 29"
19257,"04, 28, 35"
8960,"01, 4"
5006,"02, 09, 16"
9106,"01, 02, 09, 33"
9015,"04, 09, 16, 17"
25257,4
3819,"07, 21"
31540,"04, 21"
31867,28
21119,"07, 26"
33668,"17, 39"
3507,"05, 07, 21, 25, 28, 39"
18637,"01, 19, 29, 33, 38"
8449,"01, 29, 34"
8961,"04, 27, 30"
6127,4
6234,"04, 23, 28"
10405,"02, 29"
12683,21
5396,19
17681,"04, 09, 17"
3914,"06, 09, 26, 30"
14077,"04, 23"
14237,"01, 29, 35"
33314,"01, 02, 04, 09, 16"
23985,"04, 08, 26, 30, 35"
3015,"01, 07, 20, 29, 33, 36"
1679,"04, 08, 26, 35"
3022,"01, 26, 28, 29"
4513,"02, 09, 13, 26"
30145,"06, 09, 13, 17, 31, 39"
4928,"04, 07, 31"
2422,"01, 02, 04, 29, 33"
3315,"01, 19, 24, 29"
32202,"17, 21, 26, 28"
3276,"01, 04, 33, 37"
2162,"02, 13, 33"
555,"04, 19, 26, 29, 32, 33"
1280,"04, 09, 14, 17, 39"
32041,9
8896,"07, 13"
28963,"28, 31"
18639,4
33192,7
6979,"02, 09, 11, 17"
1713,"01, 02, 20, 29, 33"
2027,"04, 26, 28"
8985,4
21861,"05, 07, 14, 21"
5112,"04, 08, 09, 26"
6287,"04, 8"
10526,"01, 16"
5375,4
3671,"01, 19, 21"
2474,"01, 02, 04, 17, 19, 29"
16740,"04, 28"
22443,16
28911,"04, 28, 35"
28883,"01, 28, 32"
360,"02, 07, 09, 39"
3839,"17, 28, 31"
7729,2
21077,"01, 19"
2075,"02, 04, 15, 35"
2526,"04, 08, 26, 35, 39"
19575,"26, 28, 31"
6227,"04, 07, 08, 11, 21"
1503,"02, 04, 09, 17, 23, 30"
1580,"02, 06, 33, 39"
749,"04, 16"
13681,"04, 30, 39"
19731,"02, 09, 16"
3768,"01, 33, 37"
980,"04, 16, 17, 20, 29"
11049,"09, 35"
1500,"04, 07, 08, 14, 39"
10594,"04, 09, 26, 31, 41"
33247,"26, 28, 31"
9566,"01, 19, 29, 38"
30751,4
4420,"01, 04, 16, 41"
4591,"04, 28, 35"
1583,"01, 19, 29, 30"
26189,"02, 04, 17, 26, 31"
15085,"09, 15, 22, 26"
7779,"07, 09, 16"
7752,"01, 02, 9"
34173,"04, 26, 31"
14277,"04, 26, 28, 30, 35"
22733,"09, 33"
6062,"01, 02, 04, 33"
32785,10
8157,"02, 04, 09, 14, 39"
3906,14
2281,"02, 04, 09, 22, 29, 33"
9748,37
7505,"04, 07, 09, 16"
1591,"04, 26, 28"
10755,22
3475,"13, 14, 18, 27"
15881,"04, 8"
31927,"01, 02, 9"
25365,"04, 09, 16"
8840,"01, 13, 20, 38"
23433,"04, 31, 35"
25883,7
2679,"04, 29"
4533,"04, 09, 29"
9100,4
8249,"01, 07, 19, 20, 29"
12123,"04, 30, 35"
6094,"09, 16"
13859,"04, 29"
17167,"02, 29, 33"
2789,"02, 09, 16, 33"
2156,"01, 09, 10"
301,"01, 02, 04, 22"
13807,"14, 28"
29165,"04, 8"
32264,"21, 26"
1337,"04, 06, 09, 14, 33, 39"
1344,"01, 07, 29"
24675,10
16912,"04, 9"
6271,14
581,"02, 04, 08, 27"
2523,"02, 07, 09, 18, 26, 39"
10132,21
7170,"06, 13, 39"
23341,"04, 17"
15717,"26, 31"
19351,"04, 26, 28, 31"
9731,"01, 06, 33, 39"
1547,"04, 28, 35, 39"
29511,"21, 35"
3004,"09, 17"
1508,"07, 14, 29"
5693,13
13175,"07, 28"
6437,"02, 04, 29, 36"
3724,10
8214,"01, 13"
3512,"04, 7"
927,"02, 19, 29, 33"
2700,"01, 04, 29"
30385,"01, 08, 09, 32"
30445,21
21595,"01, 09, 10, 33"
28593,4
454,"04, 09, 10"
791,"01, 02, 07, 09, 17, 30"
12581,"04, 08, 26, 28"
9165,"07, 31, 37"
4509,"01, 02, 29"
9935,"07, 17, 31, 39"
4014,"01, 29, 38"
2760,"07, 19, 29, 36"
4443,"01, 02, 04, 33"
10524,"01, 02, 04, 33"
4298,"33, 37"
8149,"02, 04, 09, 14, 39"
8533,"06, 07, 13, 26"
3175,"01, 02, 04, 07, 29"
32503,8
16149,"04, 26, 37"
17791,29
23897,35
28179,"04, 21, 35"
32233,21
4614,"02, 07, 13, 26"
9290,"04, 28, 39"
7108,4
835,"07, 26"
2714,"07, 28"
8042,"28, 37"
8011,"01, 04, 19, 29"
5344,19
2103,"07, 21, 33"
6276,14
11699,"04, 30, 35"
25833,"07, 21"
33964,"01, 07, 13"
14007,"07, 19, 20, 29, 33, 36"
5098,"07, 09, 16"
1380,"02, 07, 14, 19, 20, 26, 29, 36"
2885,"04, 33"
20187,17
5652,"02, 29"
13215,"07, 09, 16, 35"
2739,"07, 09, 38"
3834,"02, 29"
10832,"13, 30, 35"
28713,"04, 08, 26, 30, 39"
2609,"07, 11, 26, 28"
1777,"01, 02, 09, 39"
2155,"11, 26, 28"
19401,13
10562,"01, 03, 33, 37"
499,"02, 14, 26, 33, 39"
1832,"01, 07, 19, 25, 29"
9254,7
337,"04, 26, 39"
18413,"19, 29"
32308,"09, 17"
9424,"01, 10, 28, 33, 37"
22231,"09, 17, 26"
13843,"01, 07, 22, 31"
15313,"04, 09, 35"
2840,"04, 23"
8812,2
24531,"04, 08, 28, 33"
20365,21
10194,"01, 02, 04, 22"
25839,"04, 11, 26, 31, 35"
6872,"01, 02, 07, 29, 33"
6628,4
8491,"01, 02, 09, 16, 39"
21997,"01, 02, 04, 33"
9880,"09, 33"
8584,"07, 20"
3215,13
2423,"01, 09, 29"
1977,"01, 07, 13, 27"
7230,"02, 29"
848,"19, 29"
577,"09, 17"
3214,"01, 02, 38"
14247,"07, 26"
2059,"04, 26"
15565,"01, 08, 11, 18, 28, 38"
31923,"04, 22, 28, 38"
9523,4
5585,"08, 17"
4024,"02, 09, 16"
2406,"04, 35"
19573,"09, 29, 39"
10349,16
30585,"07, 28, 29, 39"
4451,"04, 08, 26, 28"
17959,"07, 19, 29"
5475,"01, 02, 04, 19, 29"
12867,7
2566,"04, 28, 33"
6822,"04, 35"
3290,"04, 09, 16"
8240,"02, 04, 13, 16"
547,"07, 26, 28, 39"
1630,"02, 04, 9"
9595,29
27619,"04, 08, 26, 33, 35"
10901,"07, 13"
2309,"04, 29, 35, 37"
2023,"01, 04, 28, 33, 39"
6920,"01, 07, 14, 41"
693,"01, 04, 07, 08, 24, 29, 33"
6645,"04, 08, 28"
17205,2
8550,"04, 29, 33"
14073,"04, 08, 23, 28, 33"
6557,"02, 04, 09, 17"
8178,35
5862,29
20929,21
33498,"07, 33, 37"
8150,"02, 04, 09, 14, 39"
7596,"04, 23, 29"
1850,"01, 02, 09, 19"
30155,"01, 02, 04, 9"
12579,"04, 08, 26, 33, 39, 41"
31762,"21, 31, 37"
8141,"02, 04, 7"
6994,4
3448,"01, 24"
10465,"01, 04, 08, 27, 30"
1162,"02, 04, 09, 19, 33"
1071,"07, 26"
21479,"02, 37"
24713,"04, 35, 37"
8848,"04, 30, 35"
9587,"04, 08, 11, 26"
11595,"04, 16, 28, 38"
22215,"21, 31, 37"
30912,"04, 19, 23"
4213,"07, 26"
7759,"04, 35"
2770,"01, 02, 29, 36"
4948,"02, 9"
5369,"01, 02, 33"
1582,"01, 02, 20, 29"
25169,"04, 7"
31668,"04, 28, 33, 37"
30178,"01, 04, 22, 38"
33023,"01, 04, 07, 09, 13, 35"
2516,"19, 20, 29, 33, 36"
12411,23
1959,"01, 07, 24, 33"
16233,"07, 21"
16574,"01, 09, 10, 33"
1994,"02, 04, 09, 10, 29"
33326,"07, 20, 21"
6688,"13, 35"
3120,"07, 26, 35"
1494,"14, 22, 25, 29"
3518,"09, 16"
11769,"04, 08, 28, 30, 32"
16646,"04, 16, 21"
7405,"02, 38"
2738,"09, 16"
511,"02, 04, 09, 13"
23367,"04, 28"
7376,"07, 09, 26"
12433,22
30652,"04, 33, 35, 37"
15177,"01, 19, 21, 26, 29"
22435,"01, 19, 29"
16397,"08, 26, 28"
31113,"01, 02, 19, 29"
818,"04, 07, 26, 35"
1100,"02, 04, 29"
21507,"01, 04, 08, 33, 39"
4599,"09, 16"
3115,"01, 02, 26, 29"
5308,"01, 4"
6425,"04, 08, 10"
6987,"08, 26, 30"
2537,"09, 29, 31"
7334,"01, 02, 09, 10, 33"
17295,"07, 10, 19"
6496,"02, 04, 17, 26"
9972,"07, 19, 20, 29, 33"
23333,"01, 25, 29, 38"
7252,"02, 07, 09, 16"
2196,"01, 02, 09, 17, 19, 29"
9598,"04, 29"
17897,21
7723,"04, 09, 16, 39, 41"
7169,"07, 13"
9172,"02, 9"
1856,4
3723,4
5725,"01, 02, 10, 16, 29"
29301,"07, 35"
33795,"04, 17"
18449,"19, 29, 36"
28381,"16, 31, 39"
4719,"01, 02, 08, 9"
3877,"02, 13, 31"
445,"02, 04, 09, 26, 33"
17969,"02, 9"
4033,"04, 07, 21"
176,"02, 26"
30865,16
7818,"09, 31"
16576,"01, 09, 10, 33"
19029,4
12131,"08, 23, 26, 30"
24699,"04, 29, 33"
6077,"04, 9"
231,"01, 04, 07, 09, 17, 28, 29, 33, 35, 38, 39"
9164,"07, 31, 37"
25965,"04, 16"
31049,"01, 02, 29, 33, 37"
4095,"09, 14, 39"
2285,"01, 02, 16, 19, 29, 33"
6215,"01, 02, 17, 21, 29, 38"
12485,"04, 06, 14, 22, 39, 41"
1552,"04, 07, 26"
6992,"02, 29"
32065,4
31091,"04, 28, 35"
23989,8
6695,"02, 04, 9"
1628,"01, 06, 14, 33, 39"
3898,"02, 06, 19, 29, 33"
7740,"01, 02, 08, 9"
2244,"04, 13"
2068,"01, 02, 19, 29"
7705,"11, 28, 31"
3989,1
309,"04, 17, 23"
7610,"09, 13"
6095,"04, 26, 31, 35"
1542,"01, 02, 19, 29"
1828,"01, 9"
2019,"01, 02, 07, 29"
3808,"03, 33, 37"
8152,"02, 04, 09, 14, 39"
13993,"01, 07, 09, 31, 39"
21809,"04, 08, 19, 30"
3155,"01, 04, 16, 31"
11505,"19, 20, 29"
1899,"02, 19, 29, 33"
1188,"04, 35"
25641,21
3936,"02, 13, 16, 29"
6523,16
4566,"01, 04, 07, 09, 17"
29035,"04, 19, 23"
839,"01, 09, 18, 27, 38"
30390,"04, 27, 28"
11561,"02, 07, 13, 16"
6899,"02, 04, 16, 29"
6900,"04, 16"
2102,"02, 04, 35, 39"
773,"02, 04, 08, 19, 29"
13967,"04, 13, 30"
7691,11
4584,"02, 04, 16"
346,"07, 11, 26, 28, 35"
7463,"04, 08, 10"
11537,16
10330,"01, 02, 09, 10, 33"
9991,"02, 16"
8132,"01, 13, 19"
15979,"04, 35"
1157,"01, 02, 09, 29, 33"
3151,"02, 19, 29"
141,"19, 29"
8196,"04, 23, 30, 37, 38"
1561,"11, 21"
24417,"04, 33"
1984,22
7247,"01, 04, 16, 37"
9782,"22, 29, 36"
11873,"04, 16"
1938,"01, 02, 09, 13, 20, 29"
32039,"04, 21"
10263,"02, 04, 16, 19, 29, 33"
1862,"01, 08, 17, 20, 29"
13675,7
17879,4
24527,"01, 20, 30"
7939,"02, 04, 05, 09, 21, 22"
13143,"01, 10, 33"
4419,"04, 09, 35"
3962,"04, 16"
32932,26
5629,"19, 29, 36"
841,"04, 08, 35"
10177,"23, 30"
904,"01, 02, 04, 09, 18, 33, 38"
25495,21
3294,"19, 20, 22, 29, 36"
33808,"21, 28"
3020,"04, 28"
11005,"08, 09, 28, 30, 39, 41"
1427,"02, 04, 33"
5723,"19, 20, 29, 36"
1139,"02, 09, 16"
16335,"01, 19, 20, 29"
838,"07, 30, 40"
2083,"01, 18, 28"
14519,4
439,"02, 07, 9"
14583,4
5314,"02, 04, 9"
10201,"01, 13, 38"
3599,"01, 06, 14"
11791,"04, 16, 17"
17963,"19, 29"
9002,16
2301,"01, 19, 29, 33"
29123,21
5474,"04, 09, 16"
14231,"09, 26"
1202,"01, 02, 09, 17, 29"
18767,"01, 9"
23365,21
2981,"07, 13, 14"
18755,"04, 29, 30"
7491,"02, 09, 17, 33"
33045,21
4003,"08, 17"
23409,"01, 02, 04, 33"
1324,"07, 31, 34"
498,"01, 02, 19, 29"
14095,"01, 04, 16, 33"
2049,"01, 02, 04, 09, 26"
17815,9
4129,"04, 21, 31"
12449,"08, 37"
29765,
7415,21
10481,"07, 22, 26, 31, 35"
2332,"01, 02, 04, 08, 19, 20, 26, 29"
7468,"04, 08, 11, 28"
11547,"01, 04, 07, 13, 26, 27, 31"
10525,"04, 16"
32309,7
686,"04, 18, 23, 27, 29, 38"
9794,"04, 13, 23, 27, 30"
648,"04, 07, 11, 26, 29"
4484,"07, 14, 26"
20053,17
5133,29
6074,"04, 29, 36"
2689,"02, 29, 33"
21523,"01, 10, 33"
2823,"04, 9"
5289,"01, 02, 29"
12877,"07, 19, 25, 29"
2830,"02, 07, 35"
1283,"02, 04, 09, 31"
7290,"01, 02, 29"
2287,"02, 04, 09, 10, 33"
1056,"04, 07, 26, 28, 31"
10477,"04, 29"
4713,"09, 11, 26, 31"
3406,"04, 19, 29"
5876,"02, 09, 13"
9951,39
2092,"04, 26, 31"
1909,"04, 26, 34"
13789,2
8792,4
32927,"01, 19"
5584,"08, 17"
7876,9
20555,"21, 35"
854,"01, 02, 04, 20, 26, 29, 36"
33902,"07, 28"
2388,4
31221,"22, 28"
5462,"04, 29"
28251,"04, 16, 17, 26"
31551,"04, 30, 35"
14949,"04, 30, 35"
7739,"04, 08, 38, 39"
8216,"18, 30, 37"
1224,"01, 02, 09, 21, 26, 29, 33, 38, 39"
5421,"01, 09, 19, 20, 29, 39"
2414,"04, 24, 29"
